bin_left,bin_right,bin_mid,count,mean_m_null,var_m_null,mean_entropy,mean_spectral_gap
0.0014478990032027166,0.05109378636302427,0.026270842683113495,7,0.03528543424860659,9.06553663286844e-06,2.3501161639112054,0.18039882131607632
0.05109378636302427,0.10073967372284583,0.07591673004293505,6,0.03547758457361561,0.00012446811382838533,2.4767776226139477,0.20900712311928263
0.10073967372284583,0.15038556108266737,0.1255626174027566,7,0.03440029920613087,0.00010092432653929895,2.5585627262549693,0.2119276662792877
0.15038556108266737,0.20003144844248893,0.17520850476257815,8,0.029805118950033852,4.7556439389875846e-05,2.6667118338232303,0.2144666229535705
0.20003144844248893,0.2496773358023105,0.22485439212239972,2,0.026199980541674495,1.629798403344931e-05,2.7065085201219823,0.17034146247097476
0.2496773358023105,0.299323223162132,0.2745002794822212,1,0.03592573017519273,0.0,2.5493268503174935,0.34080905543236173
0.299323223162132,0.34896911052195356,0.3241461668420428,2,0.026455076900646274,1.4206954939657072e-06,2.776963953251993,0.1783106133273043
0.34896911052195356,0.3986149978817751,0.37379205420186434,5,0.03993878339127947,0.0001853228792521768,2.5303342390212693,0.164207993632457
