id,suite,label,risk,risk_source,layer,head,null_bias,beta,m_null,entropy,psi,spectral_gap,head_selected,mix_alpha,phi_penalty_mean,null_value_norm
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,11,0.622901976108551,1.2335882186889648,0.08708270639181137,1.6411950588226318,-0.27277836203575134,0.7605894804000854,1.0,0.55,0.013175636529922485,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,12,0.622901976108551,1.2335882186889648,0.11213576048612595,1.9040067195892334,-0.3238675594329834,0.8558111786842346,1.0,0.55,0.013175636529922485,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,13,0.622901976108551,1.2335882186889648,0.04364796355366707,2.018151044845581,-0.36308833956718445,0.8012017011642456,1.0,0.55,0.013175636529922485,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,14,0.622901976108551,1.2335882186889648,0.062024056911468506,1.5094490051269531,-0.5355709195137024,0.8570365905761719,1.0,0.55,0.013175636529922485,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,15,0.622901976108551,1.2335882186889648,0.02196527272462845,1.1706647872924805,-0.7036370038986206,0.9115460515022278,1.0,0.55,0.013175636529922485,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,0,0.622901976108551,1.2335882186889648,0.11316213756799698,2.0414860248565674,-0.28139325976371765,0.8510122299194336,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,1,0.622901976108551,1.2335882186889648,0.12542039155960083,1.203068733215332,-0.5926195383071899,0.9713036417961121,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,2,0.622901976108551,1.2335882186889648,0.046066854149103165,0.33352506160736084,-0.8864234685897827,0.9943177700042725,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,3,0.622901976108551,1.2335882186889648,0.1941666603088379,1.5003379583358765,-0.3760758638381958,0.9401291608810425,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,4,0.622901976108551,1.2335882186889648,0.038860488682985306,2.144167423248291,-0.4307999312877655,0.9023624658584595,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,5,0.622901976108551,1.2335882186889648,0.009187215939164162,2.348335027694702,-0.2764543294906616,0.8174613118171692,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,6,0.622901976108551,1.2335882186889648,0.32473695278167725,1.9266772270202637,-0.06341725587844849,0.9729668498039246,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,7,0.622901976108551,1.2335882186889648,0.034930311143398285,2.295074462890625,-0.22435921430587769,0.8043918609619141,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,8,0.622901976108551,1.2335882186889648,0.15909920632839203,1.1592272520065308,-0.5458367466926575,0.9776976108551025,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,9,0.622901976108551,1.2335882186889648,0.1024613305926323,1.3440041542053223,-0.6031161546707153,0.974218487739563,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,10,0.622901976108551,1.2335882186889648,0.10165848582983017,2.722193479537964,-0.11742023378610611,0.8938642144203186,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,11,0.622901976108551,1.2335882186889648,0.09485943615436554,1.6706637144088745,-0.18353356420993805,0.7233337759971619,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,12,0.622901976108551,1.2335882186889648,0.12690776586532593,1.8432002067565918,-0.395781934261322,0.9422636032104492,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,13,0.622901976108551,1.2335882186889648,0.1466289758682251,2.238766670227051,-0.23853200674057007,0.9048166275024414,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,14,0.622901976108551,1.2335882186889648,0.06891121715307236,1.805478572845459,-0.4015589654445648,0.7985937595367432,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-1,benign_complex,benign,0.6060898134735726,probe_latent,16,15,0.622901976108551,1.2335882186889648,0.026861656457185745,1.2193189859390259,-0.7233797311782837,0.9449663162231445,1.0,0.55,0.012976713478565216,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,0,0.000866851129103452,1.000325083732605,0.06605471670627594,1.6380960941314697,-0.512737512588501,0.8240181803703308,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,1,0.000866851129103452,1.000325083732605,0.0853244960308075,1.410219669342041,-0.5744085311889648,0.5278022289276123,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,2,0.000866851129103452,1.000325083732605,0.05788227543234825,0.7648528218269348,-0.7780795693397522,0.5473340749740601,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,3,0.000866851129103452,1.000325083732605,0.07068970799446106,1.2714580297470093,-0.5695255994796753,0.5474370718002319,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,4,0.000866851129103452,1.000325083732605,0.031137624755501747,1.2678914070129395,-0.6970899105072021,0.8806034326553345,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,5,0.000866851129103452,1.000325083732605,0.018038330599665642,1.248324990272522,-0.6739366054534912,0.8553062081336975,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,6,0.000866851129103452,1.000325083732605,0.21876594424247742,2.009119987487793,-0.19232824444770813,0.7889177203178406,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,7,0.000866851129103452,1.000325083732605,0.05744774639606476,1.4169821739196777,-0.610896646976471,0.7296444177627563,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,8,0.000866851129103452,1.000325083732605,0.10030878335237503,1.5664843320846558,-0.5102915167808533,0.6075146198272705,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,9,0.000866851129103452,1.000325083732605,0.061796486377716064,1.45424222946167,-0.5958387851715088,0.5411542654037476,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,10,0.000866851129103452,1.000325083732605,0.04691693186759949,2.189176559448242,-0.3454039692878723,0.8384889364242554,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,11,0.000866851129103452,1.000325083732605,0.05831511691212654,2.100858449935913,-0.36152374744415283,0.8308115005493164,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,12,0.000866851129103452,1.000325083732605,0.07446105033159256,1.6511014699935913,-0.5100833177566528,0.687705397605896,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,13,0.000866851129103452,1.000325083732605,0.03341497853398323,1.69843590259552,-0.459579735994339,0.752646803855896,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,14,0.000866851129103452,1.000325083732605,0.04849262163043022,1.718606948852539,-0.4631362557411194,0.6320561170578003,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,15,0.000866851129103452,1.000325083732605,0.029157469049096107,2.025233268737793,-0.36421269178390503,0.61838299036026,1.0,0.55,0.004715791437774897,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,0,0.000866851129103452,1.000325083732605,0.05811316519975662,1.463159203529358,-0.6153586506843567,0.9484602212905884,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,1,0.000866851129103452,1.000325083732605,0.08201739937067032,1.388047456741333,-0.5917218327522278,0.940503716468811,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,2,0.000866851129103452,1.000325083732605,0.05028477683663368,0.5444332361221313,-0.8457196354866028,0.9930160641670227,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,3,0.000866851129103452,1.000325083732605,0.06561990827322006,0.7896486520767212,-0.7604833841323853,0.9687033891677856,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,4,0.000866851129103452,1.000325083732605,0.02307707816362381,0.5932453870773315,-0.8764516711235046,0.991989254951477,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,5,0.000866851129103452,1.000325083732605,0.004052074626088142,0.8419913053512573,-0.8386915326118469,0.9714003205299377,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,6,0.000866851129103452,1.000325083732605,0.22701284289360046,2.1590914726257324,-0.14337515830993652,0.9539912343025208,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,7,0.000866851129103452,1.000325083732605,0.03891259804368019,0.695959210395813,-0.8317380547523499,0.9864317774772644,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,8,0.000866851129103452,1.000325083732605,0.0860804095864296,2.0544776916503906,-0.3947257101535797,0.9354845881462097,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,9,0.000866851129103452,1.000325083732605,0.07270612567663193,1.4243972301483154,-0.596514105796814,0.9522283673286438,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,10,0.000866851129103452,1.000325083732605,0.037822529673576355,2.2535595893859863,-0.36192595958709717,0.9042761921882629,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,11,0.000866851129103452,1.000325083732605,0.0721336156129837,1.813002109527588,-0.5088045001029968,0.9536117315292358,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,12,0.000866851129103452,1.000325083732605,0.08072352409362793,0.9685809016227722,-0.7113192081451416,0.9643195867538452,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,13,0.000866851129103452,1.000325083732605,0.036636658012866974,2.5187337398529053,-0.16385847330093384,0.8431998491287231,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,14,0.000866851129103452,1.000325083732605,0.0760565772652626,1.6343624591827393,-0.5373392105102539,0.9395071268081665,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,15,0.000866851129103452,1.000325083732605,0.02953483909368515,1.7763805389404297,-0.50240159034729,0.89825838804245,1.0,0.55,0.004531881771981716,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,0,0.000866851129103452,1.000325083732605,0.058633457869291306,1.1797972917556763,-0.700944185256958,0.9694118499755859,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,1,0.000866851129103452,1.000325083732605,0.09137490391731262,1.5797990560531616,-0.5377839803695679,0.9488208293914795,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,2,0.000866851129103452,1.000325083732605,0.09608032554388046,0.7957901358604431,-0.7285345196723938,0.9863412976264954,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,3,0.000866851129103452,1.000325083732605,0.05463330075144768,0.5593048334121704,-0.8340204358100891,0.9881435632705688,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,4,0.000866851129103452,1.000325083732605,0.014714214950799942,0.5113904476165771,-0.9034641981124878,0.9917176961898804,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,5,0.000866851129103452,1.000325083732605,0.011675575748085976,1.7867261171340942,-0.4761085510253906,0.7644641995429993,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,6,0.000866851129103452,1.000325083732605,0.2621084749698639,1.7273733615875244,-0.22008192539215088,0.9654293656349182,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,7,0.000866851129103452,1.000325083732605,0.06713901460170746,2.04644775390625,-0.37470191717147827,0.8803161382675171,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,8,0.000866851129103452,1.000325083732605,0.1173839271068573,1.1079174280166626,-0.624099850654602,0.9668901562690735,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,9,0.000866851129103452,1.000325083732605,0.07417210191488266,1.2028543949127197,-0.6730000376701355,0.9698140025138855,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,10,0.000866851129103452,1.000325083732605,0.028300099074840546,1.759096622467041,-0.5203930735588074,0.8446752429008484,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,11,0.000866851129103452,1.000325083732605,0.06272667646408081,1.4829646348953247,-0.6227839589118958,0.9716858863830566,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,12,0.000866851129103452,1.000325083732605,0.13152623176574707,2.096132278442383,-0.25879618525505066,0.8752222657203674,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,13,0.000866851129103452,1.000325083732605,0.04040326178073883,1.9873093366622925,-0.34222865104675293,0.7996404767036438,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,14,0.000866851129103452,1.000325083732605,0.04963725060224533,1.4767615795135498,-0.6205222010612488,0.9234164357185364,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,15,0.000866851129103452,1.000325083732605,0.06820234656333923,2.2754459381103516,-0.20919176936149597,0.8604986071586609,1.0,0.55,0.00441646296530962,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,0,0.000866851129103452,1.000325083732605,0.05732724815607071,1.5872794389724731,-0.5938490629196167,0.9344986081123352,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,1,0.000866851129103452,1.000325083732605,0.08875671029090881,1.3976272344589233,-0.5868580341339111,0.9556788802146912,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,2,0.000866851129103452,1.000325083732605,0.12995180487632751,1.1064510345458984,-0.6062686443328857,0.9715172052383423,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,3,0.000866851129103452,1.000325083732605,0.06681051850318909,0.6339222192764282,-0.8039122819900513,0.9895340204238892,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,4,0.000866851129103452,1.000325083732605,0.024389680474996567,0.7737599611282349,-0.841627299785614,0.9892962574958801,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,5,0.000866851129103452,1.000325083732605,0.01253025233745575,2.428072690963745,-0.2432165890932083,0.8314948081970215,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,6,0.000866851129103452,1.000325083732605,0.23443591594696045,2.0415198802948,-0.16987162828445435,0.9466428756713867,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,7,0.000866851129103452,1.000325083732605,0.08456288278102875,1.1347094774246216,-0.6788402795791626,0.9847713112831116,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,8,0.000866851129103452,1.000325083732605,0.10967971384525299,1.9160852432250977,-0.3983423709869385,0.894619882106781,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,9,0.000866851129103452,1.000325083732605,0.07615268230438232,1.6495306491851807,-0.5617952346801758,0.9682071208953857,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,10,0.000866851129103452,1.000325083732605,0.05677134916186333,2.7294399738311768,-0.12447485327720642,0.859753429889679,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,11,0.000866851129103452,1.000325083732605,0.07093049585819244,1.7193268537521362,-0.5509238243103027,0.9625256061553955,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,12,0.000866851129103452,1.000325083732605,0.15740835666656494,1.9820713996887207,-0.3184015154838562,0.9207375049591064,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,13,0.000866851129103452,1.000325083732605,0.07523591816425323,1.6561839580535889,-0.49127501249313354,0.8632959127426147,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,14,0.000866851129103452,1.000325083732605,0.08080144226551056,1.5037082433700562,-0.5937142968177795,0.9642132520675659,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-2,benign_complex,benign,0.23129326663160257,probe_latent,16,15,0.000866851129103452,1.000325083732605,0.09227350354194641,2.2772374153137207,-0.26841285824775696,0.8716012239456177,1.0,0.55,0.004206628073006868,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,0,0.0029318833258002996,1.0010994672775269,0.0638217180967331,1.6018524169921875,-0.4931889772415161,0.7817590832710266,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,1,0.0029318833258002996,1.0010994672775269,0.09644356369972229,1.2324786186218262,-0.6027184724807739,0.4845163822174072,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,2,0.0029318833258002996,1.0010994672775269,0.06792588531970978,0.8559786081314087,-0.7369087934494019,0.6534576416015625,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,3,0.0029318833258002996,1.0010994672775269,0.06485521793365479,1.5017582178115845,-0.4653788208961487,0.7507458925247192,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,4,0.0029318833258002996,1.0010994672775269,0.031872402876615524,1.4599097967147827,-0.6276891231536865,0.9197537899017334,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,5,0.0029318833258002996,1.0010994672775269,0.01722387596964836,1.264548420906067,-0.6690219640731812,0.8654728531837463,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,6,0.0029318833258002996,1.0010994672775269,0.2698725461959839,1.771589994430542,-0.17468011379241943,0.8291388750076294,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,7,0.0029318833258002996,1.0010994672775269,0.05330071970820427,1.6317923069000244,-0.5438405871391296,0.8597180843353271,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,8,0.0029318833258002996,1.0010994672775269,0.09523016214370728,1.5276439189910889,-0.520021378993988,0.5928881764411926,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,9,0.0029318833258002996,1.0010994672775269,0.06422929465770721,1.4660136699676514,-0.5773725509643555,0.562971830368042,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,10,0.0029318833258002996,1.0010994672775269,0.04002542793750763,2.107771873474121,-0.36085787415504456,0.8574187159538269,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,11,0.0029318833258002996,1.0010994672775269,0.05939244478940964,1.6264530420303345,-0.45189768075942993,0.6482327580451965,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,12,0.0029318833258002996,1.0010994672775269,0.07066542655229568,1.5216038227081299,-0.4797308146953583,0.738196849822998,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,13,0.0029318833258002996,1.0010994672775269,0.04678775370121002,2.0229809284210205,-0.3493466079235077,0.8516474366188049,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,14,0.0029318833258002996,1.0010994672775269,0.04695512354373932,1.4779108762741089,-0.5169755220413208,0.7174058556556702,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,15,0.0029318833258002996,1.0010994672775269,0.032166630029678345,1.7283432483673096,-0.4343602955341339,0.6958620548248291,1.0,0.55,0.0067015900276601315,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,0,0.0029318833258002996,1.0010994672775269,0.06698783487081528,1.6456793546676636,-0.5030748844146729,0.869439423084259,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,1,0.0029318833258002996,1.0010994672775269,0.11001404374837875,1.3327834606170654,-0.5791504383087158,0.9713341593742371,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,2,0.0029318833258002996,1.0010994672775269,0.07513254135847092,0.6364439725875854,-0.7854048609733582,0.9789917469024658,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,3,0.0029318833258002996,1.0010994672775269,0.08239052444696426,1.4042145013809204,-0.5616504549980164,0.9185168743133545,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,4,0.0029318833258002996,1.0010994672775269,0.018553797155618668,1.246335506439209,-0.7246946692466736,0.9626692533493042,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,5,0.0029318833258002996,1.0010994672775269,0.010827618651092052,2.1143436431884766,-0.42779168486595154,0.9030518531799316,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,6,0.0029318833258002996,1.0010994672775269,0.27506405115127563,1.93147611618042,-0.12722235918045044,0.9589553475379944,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,7,0.0029318833258002996,1.0010994672775269,0.040288958698511124,1.656001329421997,-0.5837109684944153,0.9577409029006958,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,8,0.0029318833258002996,1.0010994672775269,0.08576646447181702,0.984146773815155,-0.6952508687973022,0.9786841869354248,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,9,0.0029318833258002996,1.0010994672775269,0.06278692185878754,1.3408654928207397,-0.6403073668479919,0.9590746760368347,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,10,0.0029318833258002996,1.0010994672775269,0.04839680343866348,2.3954107761383057,-0.2418578565120697,0.8420404195785522,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,11,0.0029318833258002996,1.0010994672775269,0.051041677594184875,2.110654354095459,-0.2601991891860962,0.8230208158493042,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,12,0.0029318833258002996,1.0010994672775269,0.04633492976427078,1.4451072216033936,-0.5589937567710876,0.8688637018203735,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,13,0.0029318833258002996,1.0010994672775269,0.03540264070034027,1.7556025981903076,-0.5240501165390015,0.8903282284736633,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,14,0.0029318833258002996,1.0010994672775269,0.0338682122528553,1.3391897678375244,-0.5844152569770813,0.795783281326294,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,15,0.0029318833258002996,1.0010994672775269,0.006667438894510269,0.9093937277793884,-0.7665825486183167,0.866320788860321,1.0,0.55,0.006484730169177055,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,0,0.0029318833258002996,1.0010994672775269,0.062075424939394,1.6438095569610596,-0.5262223482131958,0.9082940816879272,1.0,0.55,0.006859651301056147,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,1,0.0029318833258002996,1.0010994672775269,0.1000581681728363,1.1869006156921387,-0.6253687143325806,0.967197060585022,1.0,0.55,0.006859651301056147,3.816615104675293
benign-complex-3,benign_complex,benign,0.2990182239072277,probe_latent,16,2,0.0029318833258002996,1.0010994672775269,0.08785948902368546,0.979388415813446,-0.6983848810195923,0.9801642298698425,1.0,0.55,0.006859651301056147,3.816615104675293
