bin_left,bin_right,bin_mid,count,mean_m_null,var_m_null,mean_entropy,mean_spectral_gap
0.0,0.10083333333333334,0.05041666666666667,13,0.07927269336286283,0.00013571082188391844,2.5396195938638644,0.9669538394017831
0.10083333333333334,0.2016666666666667,0.15125000000000002,5,0.07130135957232424,0.00024654898684969563,2.674629208061279,0.9687480856621811
0.2016666666666667,0.30250000000000005,0.2520833333333334,7,0.06562363322547868,0.00030451956530338706,2.808912773728651,0.9678611814867394
0.30250000000000005,0.4033333333333334,0.3529166666666667,3,0.0713864158345327,0.0001173757195834116,2.758630433832579,0.9661157960150971
0.4033333333333334,0.5041666666666668,0.4537500000000001,2,0.14404827682100999,0.0002822734449270587,2.8439623534587652,0.9664570839902182
0.5041666666666668,0.6050000000000001,0.5545833333333334,3,0.8219252473450931,0.01664813841596277,0.8338387935935647,0.9347134051490622
0.6050000000000001,0.7058333333333334,0.6554166666666668,1,0.9987856835313857,0.0,0.012148676640747974,0.9271463467200232
0.7058333333333334,0.8066666666666668,0.7562500000000001,4,0.9992219940591072,1.3662901735811312e-07,0.00847522869151868,0.9234844778925901
