risk_source,risk_threshold,eta_null,kappa,lambda_penalty,beta_base,beta_collapse,null_key_scale,null_value_scale,normalize_hidden,benign_collapse,benign_complex_collapse,direct_jailbreak_collapse,obfuscated_jailbreak_collapse,long_context_jailbreak_collapse,jailbreak_collapse,score,mean_m_null_benign_complex,mean_m_null_jailbreak
surface,0.34,32.0,8.0,0.1,1.0,2.5,0.0,0.0,1,0.8571428571428571,0.75,1.0,1.0,1.0,1.0,0.035714285714285726,0.751130679944297,0.9712560944370527
surface,0.34,32.0,8.0,0.1,1.0,4.0,0.0,0.0,1,0.9285714285714286,0.75,1.0,1.0,1.0,1.0,0.01785714285714285,0.7989357446979368,0.982590000059458
surface,0.34,32.0,8.0,0.25,1.0,2.5,0.0,0.0,1,0.8571428571428571,0.75,1.0,1.0,1.0,1.0,0.035714285714285726,0.7521674081866814,0.9715816188906555
surface,0.34,32.0,8.0,0.25,1.0,4.0,0.0,0.0,1,0.9285714285714286,0.75,1.0,1.0,1.0,1.0,0.01785714285714285,0.7997318150861755,0.9828316075134561
surface,0.34,32.0,18.0,0.0,1.0,2.5,0.0,0.0,1,0.21428571428571427,0.0,1.0,1.0,1.0,0.75,0.6964285714285714,0.14401038646420494,0.7692625570734425
surface,0.34,32.0,18.0,0.0,1.0,4.0,0.0,0.0,1,0.21428571428571427,0.0,1.0,1.0,1.0,0.75,0.6964285714285714,0.15435050993172775,0.7776158958400142
surface,0.34,32.0,18.0,0.1,1.0,2.5,0.0,0.0,1,0.21428571428571427,0.0,1.0,1.0,1.0,0.75,0.6964285714285714,0.14548369171217426,0.7699501311061665
surface,0.34,32.0,18.0,0.1,1.0,4.0,0.0,0.0,1,0.21428571428571427,0.0,1.0,1.0,1.0,0.75,0.6964285714285714,0.15599104687270196,0.778201362465141
surface,0.34,32.0,18.0,0.25,1.0,2.5,0.0,0.0,1,0.21428571428571427,0.0,1.0,1.0,1.0,0.75,0.6964285714285714,0.14771210379333335,0.7709762614027547
surface,0.34,32.0,18.0,0.25,1.0,4.0,0.0,0.0,1,0.21428571428571427,0.0,1.0,1.0,1.0,0.75,0.6964285714285714,0.15846918438639318,0.7790793390062297
surface,0.34,32.0,30.0,0.0,1.0,2.5,0.0,0.0,1,0.07142857142857142,0.0,1.0,1.0,0.75,0.5833333333333334,0.5654761904761905,0.06747885263728481,0.637832960076118
surface,0.34,32.0,30.0,0.0,1.0,4.0,0.0,0.0,1,0.07142857142857142,0.0,1.0,1.0,0.75,0.5833333333333334,0.5654761904761905,0.06756323146569848,0.6435835789326807
surface,0.34,32.0,30.0,0.1,1.0,2.5,0.0,0.0,1,0.07142857142857142,0.0,1.0,1.0,0.75,0.5833333333333334,0.5654761904761905,0.06806167047995769,0.6388320802169173
surface,0.34,32.0,30.0,0.1,1.0,4.0,0.0,0.0,1,0.07142857142857142,0.0,1.0,1.0,0.75,0.5833333333333334,0.5654761904761905,0.06815304782789991,0.644671290349527
surface,0.34,32.0,30.0,0.25,1.0,2.5,0.0,0.0,1,0.07142857142857142,0.0,1.0,1.0,0.75,0.5833333333333334,0.5654761904761905,0.06894988719758943,0.6403494025252304
surface,0.34,32.0,30.0,0.25,1.0,4.0,0.0,0.0,1,0.07142857142857142,0.0,1.0,1.0,0.75,0.5833333333333334,0.5654761904761905,0.06905213424707203,0.6463231550539552
surface,0.42,4.0,8.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.08443598440756939,0.4503011895822095
surface,0.42,4.0,8.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.0877840542487313,0.49520661542620453
surface,0.42,4.0,8.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.08529081353980368,0.4543310381755013
surface,0.42,4.0,8.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.08881739547462247,0.49889313512404354
surface,0.42,4.0,8.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.08659598475723149,0.460241950677666
surface,0.42,4.0,8.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.09039937630277381,0.5044262395422038
surface,0.42,4.0,18.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.0628533196132501,0.4260916136122664
surface,0.42,4.0,18.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06285872488569814,0.44302607483992995
surface,0.42,4.0,18.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06336336839430527,0.42806123677704955
surface,0.42,4.0,18.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06337600958264787,0.44455777890371756
surface,0.42,4.0,18.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06414066908242388,0.430962885900726
surface,0.42,4.0,18.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06416459679076658,0.44681943261819385
surface,0.42,4.0,30.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.5,0.75,0.375,0.375,0.06175786544655348,0.42220985249658566
surface,0.42,4.0,30.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.061757191094606895,0.43482060362758457
surface,0.42,4.0,30.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06224580035992959,0.4236970726332816
surface,0.42,4.0,30.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.062245503411807485,0.43615900069584285
surface,0.42,4.0,30.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06298915095820723,0.42591358339359675
surface,0.42,4.0,30.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.0629894437916598,0.43812365525245295
surface,0.42,8.0,8.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5416666666666666,0.5416666666666666,0.11786662188896269,0.5741430682371557
surface,0.42,8.0,8.0,0.0,1.0,4.0,0.0,0.0,1,0.07142857142857142,0.0,1.0,1.0,0.75,0.5833333333333334,0.5654761904761905,0.12868393343525014,0.6282404188515079
surface,0.42,8.0,8.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5416666666666666,0.5416666666666666,0.11912523058408406,0.5773446343161621
surface,0.42,8.0,8.0,0.1,1.0,4.0,0.0,0.0,1,0.07142857142857142,0.0,1.0,1.0,0.75,0.5833333333333334,0.5654761904761905,0.13027699063623174,0.6319061542751117
surface,0.42,8.0,8.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5416666666666666,0.5416666666666666,0.12104196305432355,0.5821601905412683
surface,0.42,8.0,8.0,0.25,1.0,4.0,0.0,0.0,1,0.07142857142857142,0.0,1.0,1.0,0.75,0.5833333333333334,0.5654761904761905,0.13270547388219503,0.6373598768287329
surface,0.42,8.0,18.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06407063080418099,0.45801240094412016
surface,0.42,8.0,18.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06409840858832676,0.462068270335901
surface,0.42,8.0,18.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06459823571472016,0.4591249340370373
surface,0.42,8.0,18.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06463397996479081,0.46327868534346256
surface,0.42,8.0,18.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06540231176375651,0.4608273478448719
surface,0.42,8.0,18.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06545046734039982,0.46515065375762243
surface,0.42,8.0,30.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.061814992102963484,0.4443530258389439
surface,0.42,8.0,30.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06181439045193114,0.44646501394474897
surface,0.42,8.0,30.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.062303838621426154,0.44511375994323626
surface,0.42,8.0,30.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06230361686115282,0.44712227167486285
surface,0.42,8.0,30.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06304858073099208,0.4462656028451318
surface,0.42,8.0,30.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06304895258431414,0.44813254265324876
surface,0.42,12.0,8.0,0.0,1.0,2.5,0.0,0.0,1,0.14285714285714285,0.0,1.0,1.0,0.75,0.6666666666666666,0.6309523809523809,0.164271855737059,0.6781503633991811
surface,0.42,12.0,8.0,0.0,1.0,4.0,0.0,0.0,1,0.21428571428571427,0.0,1.0,1.0,1.0,0.75,0.6964285714285714,0.1867437543756909,0.7302389977310978
surface,0.42,12.0,8.0,0.1,1.0,2.5,0.0,0.0,1,0.14285714285714285,0.0,1.0,1.0,0.75,0.6666666666666666,0.6309523809523809,0.16597716619545688,0.6808805784009354
surface,0.42,12.0,8.0,0.1,1.0,4.0,0.0,0.0,1,0.21428571428571427,0.0,1.0,1.0,1.0,0.75,0.6964285714285714,0.18888516396002825,0.7327011248468841
surface,0.42,12.0,8.0,0.25,1.0,2.5,0.0,0.0,1,0.14285714285714285,0.0,1.0,1.0,0.75,0.6666666666666666,0.6309523809523809,0.16856198533316205,0.6849363458542211
surface,0.42,12.0,8.0,0.25,1.0,4.0,0.0,0.0,1,0.21428571428571427,0.0,1.0,1.0,1.0,0.75,0.6964285714285714,0.19212471549600887,0.7363374547716129
surface,0.42,12.0,18.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06534114933143303,0.4720375049011203
surface,0.42,12.0,18.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06539368059242406,0.4779498391860626
surface,0.42,12.0,18.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06588704624717293,0.4733579861333855
surface,0.42,12.0,18.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.0659483245508858,0.4795447159491761
surface,0.42,12.0,18.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06671901114311621,0.47538934128248234
surface,0.42,12.0,18.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06679390146042269,0.48200007860562316
surface,0.42,12.0,30.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.061872295784819176,0.44784448870973104
surface,0.42,12.0,30.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06187176733497187,0.4481241019478097
surface,0.42,12.0,30.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.062362056460369776,0.44850853556819303
surface,0.42,12.0,30.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06236191039915631,0.4487998922027147
surface,0.42,12.0,30.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06310819394971727,0.4495315876609464
surface,0.42,12.0,30.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06310864535076323,0.44984336393935137
surface,0.42,20.0,8.0,0.0,1.0,2.5,0.0,0.0,1,0.2857142857142857,0.25,1.0,1.0,1.0,0.75,0.4285714285714286,0.28795230345700873,0.8042635984796315
surface,0.42,20.0,8.0,0.0,1.0,4.0,0.0,0.0,1,0.2857142857142857,0.25,1.0,1.0,1.0,0.8333333333333334,0.511904761904762,0.3290010423557327,0.8329293941610212
surface,0.42,20.0,8.0,0.1,1.0,2.5,0.0,0.0,1,0.2857142857142857,0.25,1.0,1.0,1.0,0.75,0.4285714285714286,0.2900483820093654,0.805621727517309
surface,0.42,20.0,8.0,0.1,1.0,4.0,0.0,0.0,1,0.2857142857142857,0.25,1.0,1.0,1.0,0.8333333333333334,0.511904761904762,0.33117813174253513,0.8340642438745643
surface,0.42,20.0,8.0,0.25,1.0,2.5,0.0,0.0,1,0.2857142857142857,0.25,1.0,1.0,1.0,0.7916666666666666,0.47023809523809523,0.2931868372366548,0.8076346520323838
surface,0.42,20.0,8.0,0.25,1.0,4.0,0.0,0.0,1,0.2857142857142857,0.25,1.0,1.0,1.0,0.8333333333333334,0.511904761904762,0.33442236941688436,0.8357484033832377
surface,0.42,20.0,18.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06805130320340519,0.509368470597226
surface,0.42,20.0,18.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5,0.5,0.068161139833976,0.5237453115091605
surface,0.42,20.0,18.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.0686360539027245,0.5112481047674899
surface,0.42,20.0,18.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5,0.5,0.06875635408127909,0.5259044780360435
surface,0.42,20.0,18.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.0695272256462781,0.5141040809218546
surface,0.42,20.0,18.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5416666666666666,0.5416666666666666,0.06966377418388893,0.5291678671496266
surface,0.42,20.0,30.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.061987436290137796,0.4511164307179873
surface,0.42,20.0,30.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06198705575233729,0.4514493841798682
surface,0.42,20.0,30.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.062479032953584396,0.4518552979399793
surface,0.42,20.0,30.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.062479039833090486,0.4522164216723677
surface,0.42,20.0,30.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06322797283394319,0.45299493210195135
surface,0.42,20.0,30.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06322858492311574,0.4534005658686935
surface,0.42,32.0,8.0,0.0,1.0,2.5,0.0,0.0,1,0.2857142857142857,0.25,1.0,1.0,1.0,0.875,0.5535714285714286,0.4624958989076116,0.887953364936557
surface,0.42,32.0,8.0,0.0,1.0,4.0,0.0,0.0,1,0.35714285714285715,0.5,1.0,1.0,1.0,0.875,0.2857142857142857,0.4988671961907649,0.9043111012419652
surface,0.42,32.0,8.0,0.1,1.0,2.5,0.0,0.0,1,0.2857142857142857,0.25,1.0,1.0,1.0,0.875,0.5535714285714286,0.4639698189824497,0.8886139002865842
surface,0.42,32.0,8.0,0.1,1.0,4.0,0.0,0.0,1,0.35714285714285715,0.5,1.0,1.0,1.0,0.875,0.2857142857142857,0.5002670937976056,0.9048836016299355
surface,0.42,32.0,8.0,0.25,1.0,2.5,0.0,0.0,1,0.2857142857142857,0.25,1.0,1.0,1.0,0.875,0.5535714285714286,0.4661690456943585,0.8895959475440516
surface,0.42,32.0,8.0,0.25,1.0,4.0,0.0,0.0,1,0.35714285714285715,0.5,1.0,1.0,1.0,0.875,0.2857142857142857,0.5023582710651543,0.9057344144010656
surface,0.42,32.0,18.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5416666666666666,0.5416666666666666,0.07257608289438905,0.5755205449898319
surface,0.42,32.0,18.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5833333333333334,0.5833333333333334,0.07279392244523925,0.5918105219074354
surface,0.42,32.0,18.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5416666666666666,0.5416666666666666,0.0732249627580963,0.5773636897591118
surface,0.42,32.0,18.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5833333333333334,0.5833333333333334,0.07345624107059288,0.593584597481302
surface,0.42,32.0,18.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5416666666666666,0.5416666666666666,0.07421375623904548,0.5801251714411547
surface,0.42,32.0,18.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,1.0,0.75,0.5833333333333334,0.5833333333333334,0.0744658399882157,0.5962383202687392
surface,0.42,32.0,30.0,0.0,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06216148767065975,0.45712301865433824
surface,0.42,32.0,30.0,0.0,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.062161332808500044,0.4578677601673995
surface,0.42,32.0,30.0,0.1,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06265585756626811,0.45801174454308025
surface,0.42,32.0,30.0,0.1,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06265609774711227,0.45880025427579985
surface,0.42,32.0,30.0,0.25,1.0,2.5,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.06340903020846297,0.4593809956001826
surface,0.42,32.0,30.0,0.25,1.0,4.0,0.0,0.0,1,0.0,0.0,1.0,0.75,0.75,0.4166666666666667,0.4166666666666667,0.0634098873458352,0.4602379347422132
mixed,0.1,4.0,8.0,0.0,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9985364825792881,0.9986340769042886
mixed,0.1,4.0,8.0,0.0,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999935629712202,0.9999953043671703
mixed,0.1,4.0,8.0,0.1,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9987001468235153,0.9988222814045948
mixed,0.1,4.0,8.0,0.1,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999946627281912,0.9999962721154064
mixed,0.1,4.0,8.0,0.25,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.998911887557701,0.9990560522939482
mixed,0.1,4.0,8.0,0.25,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999959691474363,0.9999973556771643
mixed,0.1,4.0,18.0,0.0,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9992454359464655,0.9990144546581362
mixed,0.1,4.0,18.0,0.0,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999980036844683,0.9999974151693825
mixed,0.1,4.0,18.0,0.1,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9993326279826371,0.9991556845121884
mixed,0.1,4.0,18.0,0.1,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999983598036315,0.9999979814714951
mixed,0.1,4.0,18.0,0.25,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9994448472444165,0.9993297552090019
mixed,0.1,4.0,18.0,0.25,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999987781685906,0.9999986029268966
mixed,0.1,4.0,30.0,0.0,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9992570453378586,0.9990183013623631
mixed,0.1,4.0,30.0,0.0,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999980572140181,0.9999974328445682
mixed,0.1,4.0,30.0,0.1,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9993429790674813,0.9991590745470901
mixed,0.1,4.0,30.0,0.1,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999984042565176,0.9999979958743728
mixed,0.1,4.0,30.0,0.25,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9994535619297371,0.9993325602160206
mixed,0.1,4.0,30.0,0.25,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999998811813841,0.9999986135270432
mixed,0.1,8.0,8.0,0.0,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999998656581504,0.9999999098609053
mixed,0.1,8.0,8.0,0.0,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999974287,0.9999999999989018
mixed,0.1,8.0,8.0,0.1,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999998805671331,0.9999999219281301
mixed,0.1,8.0,8.0,0.1,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999978614,0.9999999999991173
mixed,0.1,8.0,8.0,0.25,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999999899875556,0.9999999370029796
mixed,0.1,8.0,8.0,0.25,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999983777,0.9999999999993627
mixed,0.1,8.0,18.0,0.0,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.999999965170215,0.9999999550314108
mixed,0.1,8.0,18.0,0.0,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999997692,0.999999999999707
mixed,0.1,8.0,18.0,0.1,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999691959024,0.9999999614776219
mixed,0.1,8.0,18.0,0.1,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999998102,0.9999999999997712
mixed,0.1,8.0,18.0,0.25,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999743764022,0.9999999694209746
mixed,0.1,8.0,18.0,0.25,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999998586,0.9999999999998416
mixed,0.1,8.0,30.0,0.0,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999662382951,0.9999999553836346
mixed,0.1,8.0,30.0,0.0,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999997813,0.9999999999997112
mixed,0.1,8.0,30.0,0.1,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999701459483,0.9999999617871996
mixed,0.1,8.0,30.0,0.1,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999998205,0.9999999999997744
mixed,0.1,8.0,30.0,0.25,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999751734524,0.9999999696761249
mixed,0.1,8.0,30.0,0.25,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999998662,0.999999999999844
mixed,0.1,12.0,8.0,0.0,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999874242,0.9999999999938081
mixed,0.1,12.0,8.0,0.0,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
mixed,0.1,12.0,8.0,0.1,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999888078,0.9999999999946132
mixed,0.1,12.0,8.0,0.1,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
mixed,0.1,12.0,8.0,0.25,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999906021,0.9999999999956249
mixed,0.1,12.0,8.0,0.25,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
mixed,0.1,12.0,18.0,0.0,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999983934,0.9999999999979502
mixed,0.1,12.0,18.0,0.0,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
mixed,0.1,12.0,18.0,0.1,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999985791,0.999999999998244
mixed,0.1,12.0,18.0,0.1,1.0,4.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,1.0,1.0
mixed,0.1,12.0,18.0,0.25,1.0,2.5,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,-0.25,0.9999999999988178,0.9999999999986059
