id,suite,label,risk,layer,head,null_bias,beta,m_null,entropy,psi,spectral_gap,head_selected,mix_alpha,phi_penalty_mean,null_value_norm
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.07179424166679382,1.9045451879501343,-0.4139498472213745,0.8964135646820068,1.0,0.55,0.0017624952597543597,4.376596927642822
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.041219886392354965,1.2259447574615479,-0.6528615951538086,0.9100497961044312,1.0,0.55,0.0017624952597543597,4.376596927642822
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.02752070315182209,1.5929460525512695,-0.5397732853889465,0.8728755712509155,1.0,0.55,0.0017624952597543597,4.376596927642822
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.03400712460279465,0.8709552884101868,-0.7910817265510559,0.9752100110054016,1.0,0.55,0.0017624952597543597,4.376596927642822
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.039236050099134445,1.5106656551361084,-0.6133425235748291,0.9391716122627258,1.0,0.55,0.0017624952597543597,4.376596927642822
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.0005314619629643857,1.1776248216629028,-0.4673205316066742,0.5719714164733887,1.0,0.55,0.0017624952597543597,4.376596927642822
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.02623492106795311,0.9992952942848206,-0.766212522983551,0.9597888588905334,1.0,0.55,0.0017624952597543597,4.376596927642822
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.025535844266414642,1.3902344703674316,-0.6073744893074036,0.8890052437782288,1.0,0.55,0.0017624952597543597,4.376596927642822
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.030433962121605873,1.9526115655899048,-0.4073224663734436,0.8646191358566284,1.0,0.55,0.0017624952597543597,4.376596927642822
benign-1,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.03978339955210686,1.9503240585327148,-0.4254750609397888,0.8827279806137085,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,1,0.15075159072875977,1.0565319061279297,0.02948853000998497,1.7348119020462036,-0.5471566319465637,0.9338479042053223,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,2,0.15075159072875977,1.0565319061279297,0.03909002244472504,1.1754212379455566,-0.7029022574424744,0.9604825973510742,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,3,0.15075159072875977,1.0565319061279297,0.06680400669574738,2.1005921363830566,-0.33849334716796875,0.8940156102180481,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,4,0.15075159072875977,1.0565319061279297,0.03788793087005615,1.412562370300293,-0.5971903800964355,0.9172071218490601,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,5,0.15075159072875977,1.0565319061279297,0.02604527957737446,1.784458041191101,-0.48163071274757385,0.8921722769737244,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,6,0.15075159072875977,1.0565319061279297,0.03464776277542114,0.9802148342132568,-0.766941487789154,0.9769501686096191,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,7,0.15075159072875977,1.0565319061279297,0.03780071809887886,1.6908665895462036,-0.5624344944953918,0.9365901350975037,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,8,0.15075159072875977,1.0565319061279297,0.0003280921373516321,1.4162657260894775,-0.3428232669830322,0.6865985989570618,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,9,0.15075159072875977,1.0565319061279297,0.025788597762584686,1.1167938709259033,-0.7405607104301453,0.9638745784759521,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,10,0.15075159072875977,1.0565319061279297,0.023467104882001877,1.5915696620941162,-0.5397410988807678,0.8981220722198486,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,11,0.15075159072875977,1.0565319061279297,0.029613906517624855,2.1349334716796875,-0.36274880170822144,0.9010198712348938,1.0,0.55,0.0019237138330936432,4.30049467086792
benign-1,benign,benign,0.08,5,0,0.15075159072875977,1.0565319061279297,0.032905302941799164,2.136892557144165,-0.33870917558670044,0.8607591390609741,1.0,0.55,0.0020506768487393856,4.23953914642334
